Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"QC","Crops","203","Spain","5510","Production","97","Triticale","2018","2018","tonnes","649011"
"QC","Crops","203","Spain","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","263196"
"QC","Crops","203","Spain","5510","Production","420","Vegetables, leguminous nes","2018","2018","tonnes","50900"
"QC","Crops","203","Spain","5510","Production","205","Vetches","2018","2018","tonnes","135569"
"QC","Crops","203","Spain","5510","Production","222","Walnuts, with shell","2018","2018","tonnes","15176"
"QC","Crops","203","Spain","5510","Production","567","Watermelons","2018","2018","tonnes","1092401"
"QC","Crops","203","Spain","5510","Production","15","Wheat","2018","2018","tonnes","7989906"
"QC","Crops","210","Sweden","5510","Production","515","Apples","2018","2018","tonnes","30610"
"QC","Crops","210","Sweden","5510","Production","44","Barley","2018","2018","tonnes","1094400"
"QC","Crops","210","Sweden","5510","Production","176","Beans, dry","2018","2018","tonnes",""
"QC","Crops","210","Sweden","5510","Production","414","Beans, green","2018","2018","tonnes",""
"QC","Crops","210","Sweden","5510","Production","558","Berries nes","2018","2018","tonnes","20"
"QC","Crops","210","Sweden","5510","Production","552","Blueberries","2018","2018","tonnes","80"
"QC","Crops","210","Sweden","5510","Production","181","Broad beans, horse beans, dry","2018","2018","tonnes","34100"
"QC","Crops","210","Sweden","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","17020"
"QC","Crops","210","Sweden","5510","Production","426","Carrots and turnips","2018","2018","tonnes","92540"
"QC","Crops","210","Sweden","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes","9330"
"QC","Crops","210","Sweden","5510","Production","531","Cherries","2018","2018","tonnes","90"
"QC","Crops","210","Sweden","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","35790"
"QC","Crops","210","Sweden","5510","Production","550","Currants","2018","2018","tonnes","290"
"QC","Crops","210","Sweden","5510","Production","773","Flax fibre and tow","2018","2018","tonnes",""
"QC","Crops","210","Sweden","5510","Production","103","Grain, mixed","2018","2018","tonnes","22200"
"QC","Crops","210","Sweden","5510","Production","777","Hemp tow waste","2018","2018","tonnes",""
"QC","Crops","210","Sweden","5510","Production","407","Leeks, other alliaceous vegetables","2018","2018","tonnes","3180"
"QC","Crops","210","Sweden","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","28410"
"QC","Crops","210","Sweden","5510","Production","333","Linseed","2018","2018","tonnes","4000"
"QC","Crops","210","Sweden","5510","Production","292","Mustard seed","2018","2018","tonnes",""
"QC","Crops","210","Sweden","5510","Production","75","Oats","2018","2018","tonnes","363500"
"QC","Crops","210","Sweden","5510","Production","403","Onions, dry","2018","2018","tonnes","52980"
"QC","Crops","210","Sweden","5510","Production","521","Pears","2018","2018","tonnes","1740"
"QC","Crops","210","Sweden","5510","Production","187","Peas, dry","2018","2018","tonnes","48430"
"QC","Crops","210","Sweden","5510","Production","417","Peas, green","2018","2018","tonnes","9580"
"QC","Crops","210","Sweden","5510","Production","536","Plums and sloes","2018","2018","tonnes","250"
"QC","Crops","210","Sweden","5510","Production","116","Potatoes","2018","2018","tonnes","720200"
"QC","Crops","210","Sweden","5510","Production","270","Rapeseed","2018","2018","tonnes","217800"
"QC","Crops","210","Sweden","5510","Production","547","Raspberries","2018","2018","tonnes","480"
"QC","Crops","210","Sweden","5510","Production","71","Rye","2018","2018","tonnes","88200"
"QC","Crops","210","Sweden","5510","Production","373","Spinach","2018","2018","tonnes","290"
"QC","Crops","210","Sweden","5510","Production","544","Strawberries","2018","2018","tonnes","15640"
"QC","Crops","210","Sweden","5510","Production","157","Sugar beet","2018","2018","tonnes","1698400"
"QC","Crops","210","Sweden","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes",""
"QC","Crops","210","Sweden","5510","Production","388","Tomatoes","2018","2018","tonnes","18230"
"QC","Crops","210","Sweden","5510","Production","97","Triticale","2018","2018","tonnes","66900"
"QC","Crops","210","Sweden","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","39740"
"QC","Crops","210","Sweden","5510","Production","420","Vegetables, leguminous nes","2018","2018","tonnes",""
"QC","Crops","210","Sweden","5510","Production","205","Vetches","2018","2018","tonnes",""
"QC","Crops","210","Sweden","5510","Production","15","Wheat","2018","2018","tonnes","1620300"
"QC","Crops","230","Ukraine","5510","Production","221","Almonds, with shell","2018","2018","tonnes","0"
"QC","Crops","230","Ukraine","5510","Production","711","Anise, badian, fennel, coriander","2018","2018","tonnes","950"
"QC","Crops","230","Ukraine","5510","Production","515","Apples","2018","2018","tonnes","1462360"
"QC","Crops","230","Ukraine","5510","Production","526","Apricots","2018","2018","tonnes","111670"
"QC","Crops","230","Ukraine","5510","Production","44","Barley","2018","2018","tonnes","7349140"
"QC","Crops","230","Ukraine","5510","Production","176","Beans, dry","2018","2018","tonnes","71190"
"QC","Crops","230","Ukraine","5510","Production","414","Beans, green","2018","2018","tonnes","3104"
"QC","Crops","230","Ukraine","5510","Production","558","Berries nes","2018","2018","tonnes","1820"
"QC","Crops","230","Ukraine","5510","Production","552","Blueberries","2018","2018","tonnes","1180"
"QC","Crops","230","Ukraine","5510","Production","181","Broad beans, horse beans, dry","2018","2018","tonnes","7750"
"QC","Crops","230","Ukraine","5510","Production","89","Buckwheat","2018","2018","tonnes","137010"
"QC","Crops","230","Ukraine","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","1672000"
"QC","Crops","230","Ukraine","5510","Production","461","Carobs","2018","2018","tonnes","128"
"QC","Crops","230","Ukraine","5510","Production","426","Carrots and turnips","2018","2018","tonnes","841840"
"QC","Crops","230","Ukraine","5510","Production","265","Castor oil seed","2018","2018","tonnes",""
"QC","Crops","230","Ukraine","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes","21240"
"QC","Crops","230","Ukraine","5510","Production","108","Cereals nes","2018","2018","tonnes","7407"
"QC","Crops","230","Ukraine","5510","Production","531","Cherries","2018","2018","tonnes","84640"
"QC","Crops","230","Ukraine","5510","Production","530","Cherries, sour","2018","2018","tonnes","218700"
"QC","Crops","230","Ukraine","5510","Production","220","Chestnut","2018","2018","tonnes","229"
"QC","Crops","230","Ukraine","5510","Production","191","Chick peas","2018","2018","tonnes",""
"QC","Crops","230","Ukraine","5510","Production","459","Chicory roots","2018","2018","tonnes","5051"
"QC","Crops","230","Ukraine","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","176150"
"QC","Crops","230","Ukraine","5510","Production","554","Cranberries","2018","2018","tonnes","312"
"QC","Crops","230","Ukraine","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","985120"
"QC","Crops","230","Ukraine","5510","Production","550","Currants","2018","2018","tonnes","29630"
"QC","Crops","230","Ukraine","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","68510"
"QC","Crops","230","Ukraine","5510","Production","773","Flax fibre and tow","2018","2018","tonnes","680"
"QC","Crops","230","Ukraine","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","1148"
"QC","Crops","230","Ukraine","5510","Production","542","Fruit, pome nes","2018","2018","tonnes","800"
"QC","Crops","230","Ukraine","5510","Production","541","Fruit, stone nes","2018","2018","tonnes","13440"
"QC","Crops","230","Ukraine","5510","Production","406","Garlic","2018","2018","tonnes","187020"
"QC","Crops","230","Ukraine","5510","Production","549","Gooseberries","2018","2018","tonnes","8150"
"QC","Crops","230","Ukraine","5510","Production","103","Grain, mixed","2018","2018","tonnes","6010"
"QC","Crops","230","Ukraine","5510","Production","560","Grapes","2018","2018","tonnes","467630"
"QC","Crops","230","Ukraine","5510","Production","225","Hazelnuts, with shell","2018","2018","tonnes","20"
"QC","Crops","230","Ukraine","5510","Production","777","Hemp tow waste","2018","2018","tonnes","703"
"QC","Crops","230","Ukraine","5510","Production","336","Hempseed","2018","2018","tonnes","596"
"QC","Crops","230","Ukraine","5510","Production","677","Hops","2018","2018","tonnes","570"
"QC","Crops","230","Ukraine","5510","Production","201","Lentils","2018","2018","tonnes","19620"
"QC","Crops","230","Ukraine","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","1760"
"QC","Crops","230","Ukraine","5510","Production","333","Linseed","2018","2018","tonnes","23990"
"QC","Crops","230","Ukraine","5510","Production","210","Lupins","2018","2018","tonnes","15040"
"QC","Crops","230","Ukraine","5510","Production","56","Maize","2018","2018","tonnes","35801050"
"QC","Crops","230","Ukraine","5510","Production","446","Maize, green","2018","2018","tonnes","58660"
"QC","Crops","230","Ukraine","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","102750"
"QC","Crops","230","Ukraine","5510","Production","79","Millet","2018","2018","tonnes","80460"
"QC","Crops","230","Ukraine","5510","Production","449","Mushrooms and truffles","2018","2018","tonnes","14780"
"QC","Crops","230","Ukraine","5510","Production","292","Mustard seed","2018","2018","tonnes","33340"
"QC","Crops","230","Ukraine","5510","Production","234","Nuts nes","2018","2018","tonnes","16"
"QC","Crops","230","Ukraine","5510","Production","75","Oats","2018","2018","tonnes","418460"
"QC","Crops","230","Ukraine","5510","Production","339","Oilseeds nes","2018","2018","tonnes","66744"
"QC","Crops","230","Ukraine","5510","Production","403","Onions, dry","2018","2018","tonnes","883920"
"QC","Crops","230","Ukraine","5510","Production","402","Onions, shallots, green","2018","2018","tonnes","24120"
"QC","Crops","230","Ukraine","5510","Production","534","Peaches and nectarines","2018","2018","tonnes","26380"
"QC","Crops","230","Ukraine","5510","Production","521","Pears","2018","2018","tonnes","183170"
"QC","Crops","230","Ukraine","5510","Production","187","Peas, dry","2018","2018","tonnes","775600"
"QC","Crops","230","Ukraine","5510","Production","417","Peas, green","2018","2018","tonnes","19700"
"QC","Crops","230","Ukraine","5510","Production","536","Plums and sloes","2018","2018","tonnes","198070"
"QC","Crops","230","Ukraine","5510","Production","116","Potatoes","2018","2018","tonnes","22503970"
"QC","Crops","230","Ukraine","5510","Production","211","Pulses nes","2018","2018","tonnes","57950"
"QC","Crops","230","Ukraine","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","1338000"
"QC","Crops","230","Ukraine","5510","Production","523","Quinces","2018","2018","tonnes","7390"
"QC","Crops","230","Ukraine","5510","Production","270","Rapeseed","2018","2018","tonnes","2750600"
"QC","Crops","230","Ukraine","5510","Production","547","Raspberries","2018","2018","tonnes","35150"
"QC","Crops","230","Ukraine","5510","Production","27","Rice, paddy","2018","2018","tonnes","69210"
"QC","Crops","230","Ukraine","5510","Production","71","Rye","2018","2018","tonnes","393780"
"QC","Crops","230","Ukraine","5510","Production","280","Safflower seed","2018","2018","tonnes","109"
"QC","Crops","230","Ukraine","5510","Production","83","Sorghum","2018","2018","tonnes","193980"
"QC","Crops","230","Ukraine","5510","Production","236","Soybeans","2018","2018","tonnes","4460770"
"QC","Crops","230","Ukraine","5510","Production","373","Spinach","2018","2018","tonnes","100"
"QC","Crops","230","Ukraine","5510","Production","544","Strawberries","2018","2018","tonnes","62330"
"QC","Crops","230","Ukraine","5510","Production","157","Sugar beet","2018","2018","tonnes","13967700"
"QC","Crops","230","Ukraine","5510","Production","156","Sugar cane","2018","2018","tonnes",""
"QC","Crops","230","Ukraine","5510","Production","267","Sunflower seed","2018","2018","tonnes","14165170"
"QC","Crops","230","Ukraine","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","1290"
"QC","Crops","230","Ukraine","5510","Production","388","Tomatoes","2018","2018","tonnes","2324070"
"QC","Crops","230","Ukraine","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","896650"
"QC","Crops","230","Ukraine","5510","Production","420","Vegetables, leguminous nes","2018","2018","tonnes","479"
"QC","Crops","230","Ukraine","5510","Production","205","Vetches","2018","2018","tonnes","7440"
"QC","Crops","230","Ukraine","5510","Production","222","Walnuts, with shell","2018","2018","tonnes","127190"
"QC","Crops","230","Ukraine","5510","Production","567","Watermelons","2018","2018","tonnes","396870"
"QC","Crops","230","Ukraine","5510","Production","15","Wheat","2018","2018","tonnes","24652840"
"QC","Crops","231","United States of America","5510","Production","221","Almonds, with shell","2018","2018","tonnes","1872500"
"QC","Crops","231","United States of America","5510","Production","515","Apples","2018","2018","tonnes","4652500"
"QC","Crops","231","United States of America","5510","Production","526","Apricots","2018","2018","tonnes","35880"
"QC","Crops","231","United States of America","5510","Production","366","Artichokes","2018","2018","tonnes","45382"
"QC","Crops","231","United States of America","5510","Production","367","Asparagus","2018","2018","tonnes","35460"
"QC","Crops","231","United States of America","5510","Production","572","Avocados","2018","2018","tonnes","168528"
"QC","Crops","231","United States of America","5510","Production","486","Bananas","2018","2018","tonnes","4274"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2018","2018","tonnes","3332970"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2018","2018","tonnes","1700510"
"QC","Crops","231","United States of America","5510","Production","414","Beans, green","2018","2018","tonnes","30920"
"QC","Crops","231","United States of America","5510","Production","558","Berries nes","2018","2018","tonnes","22860"
"QC","Crops","231","United States of America","5510","Production","552","Blueberries","2018","2018","tonnes","255050"
"QC","Crops","231","United States of America","5510","Production","89","Buckwheat","2018","2018","tonnes","84440"
"QC","Crops","231","United States of America","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","884846"
"QC","Crops","231","United States of America","5510","Production","426","Carrots and turnips","2018","2018","tonnes","1497670"
"QC","Crops","231","United States of America","5510","Production","265","Castor oil seed","2018","2018","tonnes",""
"QC","Crops","231","United States of America","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes","1204696"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2018","2018","tonnes",""
"QC","Crops","231","United States of America","5510","Production","531","Cherries","2018","2018","tonnes","312430"
"QC","Crops","231","United States of America","5510","Production","530","Cherries, sour","2018","2018","tonnes","135310"
"QC","Crops","231","United States of America","5510","Production","191","Chick peas","2018","2018","tonnes","577970"
"QC","Crops","231","United States of America","5510","Production","689","Chillies and peppers, dry","2018","2018","tonnes","435"
"QC","Crops","231","United States of America","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","705790"
"QC","Crops","231","United States of America","5510","Production","656","Coffee, green","2018","2018","tonnes","2380"
"QC","Crops","231","United States of America","5510","Production","767","Cotton lint","2018","2018","tonnes","4003950"
"QC","Crops","231","United States of America","5510","Production","329","Cottonseed","2018","2018","tonnes","5256230"
"QC","Crops","231","United States of America","5510","Production","195","Cow peas, dry","2018","2018","tonnes","23632"
"QC","Crops","231","United States of America","5510","Production","554","Cranberries","2018","2018","tonnes","404880"
"QC","Crops","231","United States of America","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","700819"
"QC","Crops","231","United States of America","5510","Production","550","Currants","2018","2018","tonnes","0"
"QC","Crops","231","United States of America","5510","Production","577","Dates","2018","2018","tonnes","37240"
"QC","Crops","231","United States of America","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","103003"
"QC","Crops","231","United States of America","5510","Production","569","Figs","2018","2018","tonnes","28874"
"QC","Crops","231","United States of America","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","28514"
"QC","Crops","231","United States of America","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","670"
"QC","Crops","231","United States of America","5510","Production","406","Garlic","2018","2018","tonnes","260340"
"QC","Crops","231","United States of America","5510","Production","720","Ginger","2018","2018","tonnes","597"
"QC","Crops","231","United States of America","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","558830"
"QC","Crops","231","United States of America","5510","Production","560","Grapes","2018","2018","tonnes","6890970"
"QC","Crops","231","United States of America","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","2477340"
"QC","Crops","231","United States of America","5510","Production","225","Hazelnuts, with shell","2018","2018","tonnes","46270"
"QC","Crops","231","United States of America","5510","Production","677","Hops","2018","2018","tonnes","48492"
"QC","Crops","231","United States of America","5510","Production","592","Kiwi fruit","2018","2018","tonnes","34290"
"QC","Crops","231","United States of America","5510","Production","497","Lemons and limes","2018","2018","tonnes","812840"
"QC","Crops","231","United States of America","5510","Production","201","Lentils","2018","2018","tonnes","381380"
"QC","Crops","231","United States of America","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","3677323"
"QC","Crops","231","United States of America","5510","Production","333","Linseed","2018","2018","tonnes","121540"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2018","2018","tonnes","392450840"
"QC","Crops","231","United States of America","5510","Production","446","Maize, green","2018","2018","tonnes","3323910"
"QC","Crops","231","United States of America","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","1019"
"QC","Crops","231","United States of America","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","872080"
"QC","Crops","231","United States of America","5510","Production","79","Millet","2018","2018","tonnes","326340"
"QC","Crops","231","United States of America","5510","Production","449","Mushrooms and truffles","2018","2018","tonnes","416050"
"QC","Crops","231","United States of America","5510","Production","292","Mustard seed","2018","2018","tonnes","33150"
"QC","Crops","231","United States of America","5510","Production","234","Nuts nes","2018","2018","tonnes","126200"
"QC","Crops","231","United States of America","5510","Production","75","Oats","2018","2018","tonnes","814720"
"QC","Crops","231","United States of America","5510","Production","430","Okra","2018","2018","tonnes","10904"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2018","2018","tonnes","138596"
"QC","Crops","231","United States of America","5510","Production","403","Onions, dry","2018","2018","tonnes","3284420"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2018","2018","tonnes","4833480"
"QC","Crops","231","United States of America","5510","Production","600","Papayas","2018","2018","tonnes","4717"
"QC","Crops","231","United States of America","5510","Production","534","Peaches and nectarines","2018","2018","tonnes","700350"
"QC","Crops","231","United States of America","5510","Production","521","Pears","2018","2018","tonnes","730740"
"QC","Crops","231","United States of America","5510","Production","187","Peas, dry","2018","2018","tonnes","722530"
"QC","Crops","231","United States of America","5510","Production","417","Peas, green","2018","2018","tonnes","230048"
"QC","Crops","231","United States of America","5510","Production","574","Pineapples","2018","2018","tonnes","149288"
"QC","Crops","231","United States of America","5510","Production","223","Pistachios","2018","2018","tonnes","447700"
"QC","Crops","231","United States of America","5510","Production","536","Plums and sloes","2018","2018","tonnes","368206"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2018","2018","tonnes","20607342"
"QC","Crops","231","United States of America","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","683038"
"QC","Crops","231","United States of America","5510","Production","270","Rapeseed","2018","2018","tonnes","1644170"
"QC","Crops","231","United States of America","5510","Production","547","Raspberries","2018","2018","tonnes","99250"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","2018","2018","tonnes","10170040"
"QC","Crops","231","United States of America","5510","Production","71","Rye","2018","2018","tonnes","214180"
"QC","Crops","231","United States of America","5510","Production","280","Safflower seed","2018","2018","tonnes","107220"
"QC","Crops","231","United States of America","5510","Production","328","Seed cotton","2018","2018","tonnes","11429937"
"QC","Crops","231","United States of America","5510","Production","289","Sesame seed","2018","2018","tonnes",""
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2018","2018","tonnes","9271070"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2018","2018","tonnes","123664230"
"QC","Crops","231","United States of America","5510","Production","373","Spinach","2018","2018","tonnes","384669"
"QC","Crops","231","United States of America","5510","Production","544","Strawberries","2018","2018","tonnes","1296272"
"QC","Crops","231","United States of America","5510","Production","423","String beans","2018","2018","tonnes","798110"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2018","2018","tonnes","30068647"
"QC","Crops","231","United States of America","5510","Production","156","Sugar cane","2018","2018","tonnes","31335984"
"QC","Crops","231","United States of America","5510","Production","267","Sunflower seed","2018","2018","tonnes","959990"
"QC","Crops","231","United States of America","5510","Production","122","Sweet potatoes","2018","2018","tonnes","1241846"
"QC","Crops","231","United States of America","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","804670"
"QC","Crops","231","United States of America","5510","Production","136","Taro (cocoyam)","2018","2018","tonnes","1600"
"QC","Crops","231","United States of America","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","241870"
"QC","Crops","231","United States of America","5510","Production","388","Tomatoes","2018","2018","tonnes","12612139"
"QC","Crops","231","United States of America","5510","Production","275","Tung nuts","2018","2018","tonnes",""
"QC","Crops","231","United States of America","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","807349"
"QC","Crops","231","United States of America","5510","Production","420","Vegetables, leguminous nes","2018","2018","tonnes","43986"
"QC","Crops","231","United States of America","5510","Production","222","Walnuts, with shell","2018","2018","tonnes","613260"
"QC","Crops","231","United States of America","5510","Production","567","Watermelons","2018","2018","tonnes","1771051"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2018","2018","tonnes","51286540"
